sex,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,length_of_stay,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,not_recidivist
1,0,0,0,0,0,0,1,0,0,1
1,1,0,0,1,1,0,1,0,0,1
1,0,1,0,0,3,0,1,0,0,0
0,1,0,0,0,6,10,0,1,0,0
1,0,0,1,0,1,456,0,0,1,0
1,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,1
0,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,1,0,1,0,1
1,0,0,0,0,0,3,0,0,1,1
1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,2,0,1,0,0
1,0,1,0,0,10,0,1,0,0,0
1,0,0,0,0,1,0,0,1,0,1
1,0,0,0,0,2,2,1,0,0,0
0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,3,1,0,0,1
1,1,0,0,0,5,55,1,0,0,0
1,0,0,0,0,0,1,0,1,0,1
1,0,0,0,0,2,8,1,0,0,1
1,1,0,0,1,1,0,0,0,1,1
1,1,0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,2,1,0,0,1
0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,21,6,1,0,0,0
1,1,0,0,1,0,0,0,0,1,1
0,1,0,0,1,0,1,1,0,0,1
1,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0,3,0,0,1,0,1
1,0,0,0,1,2,129,0,0,1,0
1,1,0,0,0,2,1,1,0,0,1
0,0,0,0,0,3,29,1,0,0,1
1,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,3,1,1,0,0,0
1,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,3,2,1,0,0,1
0,1,0,0,0,4,29,1,0,0,1
1,0,0,0,0,1,6,0,0,1,0
0,0,0,0,0,1,-1,1,0,0,1
0,0,0,0,0,15,65,1,0,0,0
1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,3,0,0,1,1
1,1,0,0,0,2,1,1,0,0,0
1,1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,1,0,0,1
0,0,0,0,0,3,0,0,0,1,1
0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,0,0,1,1,0,0,0
1,1,0,0,0,2,11,1,0,0,0
0,1,0,0,0,0,1,0,0,1,0
1,0,0,0,1,1,0,0,0,1,0
1,0,0,3,0,3,205,1,0,0,0
0,0,0,0,0,3,2,0,0,1,0
1,0,0,0,0,0,34,1,0,0,1
1,1,0,0,0,1,18,1,0,0,0
1,1,0,0,0,10,1,1,0,0,0
1,1,0,0,0,0,0,1,0,0,1
1,1,0,0,0,1,1,0,1,0,1
1,0,0,1,0,7,20,1,0,0,0
1,1,0,0,0,0,5,1,0,0,1
1,1,0,0,0,0,3,1,0,0,1
1,0,0,1,0,5,9,1,0,0,1
1,0,0,0,0,0,3,0,0,1,1
1,1,0,0,0,0,1,1,0,0,1
1,0,0,0,0,12,1,1,0,0,0
0,1,0,0,0,4,1,1,0,0,1
0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,4,7,1,0,0,1
1,1,0,0,0,1,28,1,0,0,1
0,1,0,0,0,0,0,1,0,0,1
1,0,1,1,0,18,197,1,0,0,0
1,0,0,0,0,2,2,1,0,0,1
0,0,0,0,0,0,44,1,0,0,1
0,1,0,0,0,1,8,1,0,0,1
1,0,0,0,0,2,9,1,0,0,0
0,0,0,0,0,0,0,1,0,0,1
1,1,0,0,1,3,0,1,0,0,1
0,0,0,0,0,0,2,1,0,0,1
0,1,0,0,0,0,0,1,0,0,1
1,1,1,0,0,1,15,0,0,1,0
1,0,0,0,0,0,1,0,0,1,1
1,0,0,0,0,2,0,0,0,1,0
1,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,1,6,1,0,0,0
1,0,0,0,0,1,1,0,0,1,1
1,0,0,1,0,3,80,1,0,0,0
1,0,0,0,1,5,4,0,0,1,0
0,1,0,0,0,0,0,0,0,1,1
1,1,0,0,0,2,2,1,0,0,0
0,0,0,0,0,0,1,0,0,1,0
1,1,0,0,0,0,5,1,0,0,0
0,1,0,0,0,0,0,1,0,0,0
1,0,4,0,0,12,9,1,0,0,0
1,0,0,0,0,2,258,1,0,0,1
0,1,0,0,0,0,0,1,0,0,1
1,0,0,1,1,8,2,1,0,0,0
0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,4,1,0,1,0,1
0,1,0,0,0,0,0,1,0,0,1
1,0,0,1,0,9,1,1,0,0,0
1,1,0,0,0,0,0,0,1,0,1
1,0,1,0,0,1,1,0,0,1,1
0,0,0,0,0,1,2,1,0,0,1
1,1,0,0,0,1,4,0,1,0,1
0,0,0,1,1,21,21,0,1,0,0
1,0,0,0,0,12,241,0,1,0,1
1,0,0,0,0,3,1,0,1,0,1
0,1,0,0,0,2,0,1,0,0,1
1,1,4,0,1,13,5,1,0,0,0
1,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,3,9,0,0,1,1
1,0,0,0,0,0,0,0,0,1,1
1,1,0,0,0,1,1,1,0,0,1
0,1,0,0,0,1,1,1,0,0,1
1,0,0,0,0,5,597,0,1,0,0
1,1,0,0,0,2,5,1,0,0,0
1,0,0,0,0,0,149,0,0,1,0
1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,1,103,0,0,1,0
1,0,0,0,0,3,44,0,0,1,0
1,1,0,0,1,1,2,0,0,1,1
1,0,0,1,0,2,1,0,0,1,1
0,0,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,1,0,1,0,0
1,0,0,0,0,1,0,1,0,0,1
1,0,0,0,0,22,33,0,1,0,0
1,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,2,1,1,0,0,1
0,1,0,0,0,3,2,0,0,1,0
1,1,0,0,0,0,1,0,0,1,0
0,1,0,0,0,2,0,1,0,0,0
1,0,0,0,0,8,1,1,0,0,0
1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,4,2,1,0,0,1
1,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,7,0,1,0,0,0
1,1,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,3,0,0,1,0,1
1,1,0,0,0,0,6,0,0,1,0
1,0,0,0,0,5,2,1,0,0,1
1,0,0,0,0,0,40,1,0,0,1
1,0,0,0,0,6,1,1,0,0,0
0,0,0,1,0,1,-1,0,0,1,1
1,1,0,0,0,11,141,1,0,0,1
1,1,0,0,0,0,1,0,0,1,1
0,0,0,0,0,2,1,1,0,0,1
1,1,0,0,0,1,81,0,1,0,0
1,0,0,0,1,17,1,1,0,0,0
0,1,0,0,0,1,4,0,1,0,1
1,1,0,0,0,0,89,1,0,0,1
1,0,0,0,0,17,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,3,9,1,0,0,0
1,0,0,0,1,1,1,0,0,1,0
1,0,0,0,0,0,2,1,0,0,1
1,0,0,0,0,2,1,1,0,0,1
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,132,1,0,0,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,0,21,0,1,0,0,0
1,0,0,0,3,18,0,1,0,0,0
1,0,0,1,0,9,8,1,0,0,0
1,0,0,0,0,1,35,0,0,1,1
0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,0,10,0,1,0,0,1
1,0,0,0,0,1,1,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,2,6,0,0,1,0
1,1,0,0,0,1,39,1,0,0,0
1,0,0,0,0,1,5,1,0,0,0
1,1,0,0,0,0,5,1,0,0,1
1,0,0,0,0,0,3,1,0,0,1
1,1,0,0,0,3,142,0,0,1,0
0,0,0,0,0,0,2,1,0,0,1
1,0,0,0,0,1,120,0,0,1,0
0,1,0,0,0,0,28,1,0,0,1
1,1,0,0,0,2,3,0,1,0,1
0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,4,2,0,0,1,0
0,1,0,0,0,0,0,1,0,0,1
1,0,0,1,0,2,1,0,0,1,0
0,0,0,0,0,4,2,1,0,0,0
1,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,1,0,1,0,0,0
1,1,0,0,0,3,16,0,1,0,1
1,0,0,0,0,0,2,0,0,1,1
1,0,0,0,0,2,18,0,0,1,0
1,0,0,0,0,3,9,1,0,0,0
0,0,0,0,0,0,2,1,0,0,1
1,0,0,0,0,0,1,1,0,0,0
0,1,0,0,0,2,0,0,1,0,1
1,1,0,0,5,0,1,0,0,1,1
1,0,0,0,1,10,181,1,0,0,0
1,0,0,0,0,5,49,1,0,0,0
1,0,0,1,0,4,192,0,0,1,0
1,1,0,0,0,0,2,1,0,0,1
1,1,0,0,0,1,1,1,0,0,1
0,0,0,0,0,13,32,1,0,0,0
1,1,0,0,0,0,2,1,0,0,0
1,0,0,0,0,4,4,0,1,0,1
1,0,0,0,0,2,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,2,4,1,0,0,0
1,0,0,0,0,0,-1,0,0,1,1
1,0,0,0,0,20,30,0,1,0,0
1,1,0,0,2,2,32,0,0,1,1
0,1,0,0,0,2,0,1,0,0,0
0,0,0,0,0,6,0,1,0,0,1
1,0,1,0,0,12,3,0,1,0,0
1,0,0,0,0,4,1,0,1,0,0
1,0,0,0,0,8,25,0,1,0,1
1,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,0,0,1,1
1,1,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,1,1,0,0,0
1,1,0,0,0,2,9,1,0,0,1
1,1,0,0,0,2,0,1,0,0,1
0,0,0,0,0,0,-1,1,0,0,0
1,0,0,0,0,7,28,1,0,0,1
1,0,0,0,0,0,4,0,1,0,0
1,1,0,0,0,5,0,1,0,0,0
1,0,0,0,0,16,33,1,0,0,0
0,1,0,0,0,1,-1,0,1,0,1
1,0,0,0,0,2,13,0,0,1,1
1,1,0,0,0,2,2,1,0,0,0
1,0,0,1,0,6,4,1,0,0,0
0,1,0,0,0,3,1,1,0,0,0
1,1,0,0,0,0,1,0,0,1,1
1,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,1,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,1,1,0,1,0,1
1,0,0,0,0,0,280,1,0,0,1
1,1,0,0,0,0,1,0,1,0,1
0,0,2,0,0,9,173,1,0,0,1
1,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,6,1,1,0,0,0
1,1,0,1,0,2,1,0,0,1,0
0,1,0,0,0,4,133,0,0,1,0
0,1,0,0,0,0,-1,1,0,0,0
1,0,0,0,0,8,0,1,0,0,0
1,1,0,0,1,3,7,1,0,0,1
0,1,0,0,0,0,0,0,1,0,1
0,1,0,0,0,0,0,0,0,1,1
1,1,0,0,0,2,1,1,0,0,1
1,0,0,0,0,3,21,0,0,1,0
1,0,0,0,0,2,1,1,0,0,1
1,0,0,0,0,11,29,1,0,0,0
0,1,0,0,0,0,0,0,0,1,1
1,1,0,0,0,4,17,0,1,0,0
1,0,0,0,0,15,30,1,0,0,0
1,0,0,0,0,10,20,1,0,0,0
1,1,0,0,0,0,0,0,1,0,1
1,1,0,0,0,3,12,0,1,0,0
1,0,0,0,0,10,4,0,1,0,0
1,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,9,111,1,0,0,1
1,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,3,6,0,0,1,1
1,1,0,0,0,2,29,0,1,0,0
1,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,5,1,1,0,0,1
0,1,0,0,0,0,0,0,1,0,1
1,1,0,0,0,4,33,1,0,0,0
1,0,0,0,0,7,6,1,0,0,0
1,0,0,0,0,3,13,1,0,0,0
0,0,0,0,0,0,1,1,0,0,1
1,1,0,0,0,1,1,1,0,0,1
1,0,0,0,0,1,1,0,1,0,1
1,0,0,0,0,3,1,1,0,0,1
1,0,0,0,0,1,1,1,0,0,0
1,1,0,0,0,1,8,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,45,0,0,1,1
1,1,0,0,0,1,1,0,1,0,1
1,0,0,0,0,4,0,0,1,0,1
1,1,0,0,0,2,6,1,0,0,0
1,0,0,0,1,5,1,0,0,1,0
1,0,0,0,0,3,11,0,1,0,0
1,0,0,1,0,6,1,1,0,0,0
1,1,0,0,0,1,1,0,1,0,1
0,0,0,0,0,1,0,1,0,0,1
0,0,0,0,0,2,100,1,0,0,1
1,1,0,0,0,0,0,0,0,1,1
1,1,0,0,0,2,8,1,0,0,1
1,1,0,0,1,1,0,1,0,0,1
1,0,0,0,0,7,1,1,0,0,0
1,0,0,0,0,2,0,1,0,0,0
0,1,0,0,0,1,7,1,0,0,1
1,0,0,0,1,16,1,1,0,0,0
1,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,6,0,0,1,0,1
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,2,0,0,1,0
1,0,0,0,0,1,0,1,0,0,1
1,0,0,0,0,1,156,0,0,1,1
1,0,0,0,0,0,5,0,1,0,1
1,1,0,0,0,3,1,1,0,0,1
1,1,0,0,0,0,47,1,0,0,0
1,0,0,0,0,1,1,1,0,0,1
1,0,0,0,1,7,1,1,0,0,0
0,0,0,0,0,7,0,1,0,0,0
1,0,0,1,3,7,0,1,0,0,0
1,0,0,0,0,3,0,1,0,0,1
0,1,0,0,0,5,0,1,0,0,0
1,0,0,0,0,3,1,0,1,0,1
1,0,0,0,0,1,0,0,0,1,0
1,0,0,0,1,7,51,1,0,0,0
1,1,0,0,0,6,9,1,0,0,0
1,1,0,0,0,3,11,0,1,0,1
1,1,3,0,0,4,96,1,0,0,0
1,0,0,0,0,3,0,1,0,0,1
1,1,0,0,0,3,40,1,0,0,1
0,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,4,1,1,0,0,1
0,0,0,0,0,0,1,0,0,1,1
1,0,0,0,0,2,0,1,0,0,0
1,0,0,0,0,5,3,1,0,0,0
1,1,0,0,0,2,1,0,0,1,1
0,0,0,0,0,2,3,0,0,1,0
0,0,0,0,0,1,2,1,0,0,1
0,0,0,0,0,3,0,1,0,0,0
1,1,0,0,0,0,1,0,0,1,0
1,0,0,0,0,4,-1,1,0,0,0
1,1,0,0,0,1,1,0,0,1,0
1,0,0,0,0,8,1,1,0,0,0
1,1,0,0,0,5,5,1,0,0,1
1,0,0,0,0,13,1,0,1,0,1
1,1,0,0,0,0,1,0,0,1,1
0,1,0,0,0,0,0,0,1,0,1
0,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,16,0,0,1,0,1
0,1,0,0,0,0,0,1,0,0,1
1,1,0,0,0,4,11,0,1,0,1
1,0,0,0,0,1,1,1,0,0,0
1,0,0,0,0,19,0,1,0,0,0
1,1,0,0,0,0,0,1,0,0,1
0,0,0,0,0,3,1,1,0,0,1
1,1,0,0,1,2,0,1,0,0,1
1,0,0,0,0,3,9,0,0,1,0
1,1,0,0,0,2,16,1,0,0,1
1,0,0,0,0,3,7,1,0,0,0
1,0,0,0,0,20,43,1,0,0,0
0,0,0,0,0,13,2,1,0,0,1
1,0,0,6,1,19,1,1,0,0,1
0,0,0,0,0,1,0,1,0,0,1
1,0,1,2,0,9,2,1,0,0,0
1,0,0,0,0,2,2,1,0,0,0
1,0,1,1,0,24,1,1,0,0,0
1,1,0,0,0,0,1,1,0,0,1
1,1,0,0,0,3,0,0,1,0,0
1,1,0,0,0,5,1,1,0,0,1
1,1,0,1,0,6,0,1,0,0,0
1,0,0,0,0,2,1,0,0,1,0
1,0,0,0,0,2,83,1,0,0,1
1,1,0,0,1,2,0,1,0,0,0
1,1,0,2,0,3,1,0,0,1,0
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,19,48,1,0,0,0
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,3,75,0,0,1,1
1,0,0,0,0,0,1,1,0,0,1
0,0,0,0,0,3,0,1,0,0,0
0,1,0,0,0,0,343,1,0,0,0
1,0,0,1,0,24,0,1,0,0,0
1,0,0,0,0,2,1,0,0,1,0
1,0,1,1,1,4,376,0,0,1,0
1,0,0,0,1,1,0,1,0,0,0
0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,-1,1,0,0,0
1,1,0,0,0,0,1,1,0,0,0
1,1,0,0,0,0,1,1,0,0,1
1,0,0,0,0,2,1,1,0,0,0
1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,5,1,0,0,1
1,0,0,0,0,0,1,1,0,0,1
0,1,0,0,0,4,3,0,1,0,1
0,1,0,0,0,2,1,1,0,0,1
1,1,0,0,0,1,0,0,0,1,1
0,0,0,0,1,11,77,0,0,1,0
1,1,0,0,0,3,50,1,0,0,1
1,0,0,0,0,4,0,1,0,0,0
1,0,0,0,0,8,5,0,1,0,1
1,0,0,0,0,15,72,1,0,0,0
1,0,0,0,0,2,1,0,0,1,0
1,0,0,0,0,3,0,1,0,0,0
0,0,0,0,0,0,-1,1,0,0,1
1,0,0,0,0,5,0,1,0,0,0
1,1,0,0,0,2,1,0,0,1,0
1,1,0,0,0,1,0,0,1,0,0
1,0,0,0,1,2,2,0,0,1,0
1,1,0,0,0,12,52,1,0,0,1
1,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,2,24,0,1,0,1
1,0,0,0,0,0,11,0,0,1,0
1,0,0,0,0,17,32,1,0,0,0
0,0,0,0,0,2,0,1,0,0,1
1,1,1,1,1,4,1,1,0,0,0
0,1,0,0,0,9,8,0,0,1,0
1,0,0,0,0,1,38,0,0,1,0
1,1,0,0,0,1,1,0,1,0,1
1,0,0,0,0,5,1,1,0,0,1
1,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,3,0,0,0,1,0
0,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,1,3,0,0,1,1
1,1,0,0,0,0,1,1,0,0,0
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,0,0,1,1
1,0,0,0,0,0,4,0,1,0,0
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,0,1,1
1,0,0,1,0,5,1,1,0,0,1
1,0,0,0,0,8,0,1,0,0,1
1,1,0,0,0,0,2,0,0,1,0
1,1,0,0,0,2,-1,1,0,0,1
0,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,20,56,1,0,0,0
1,0,0,0,0,1,77,1,0,0,0
1,0,1,0,0,5,0,1,0,0,1
0,0,0,0,0,1,0,1,0,0,1
1,0,0,0,0,1,0,0,0,1,1
1,1,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,-1,1,0,0,1
1,0,0,0,0,13,2,1,0,0,0
1,0,0,0,0,13,38,1,0,0,0
1,0,0,0,0,1,17,1,0,0,0
1,0,0,0,0,0,1,0,0,1,1
1,0,0,0,0,5,27,1,0,0,0
1,0,0,0,0,10,1,1,0,0,0
1,1,0,0,0,3,2,0,1,0,0
1,0,0,1,2,2,2,0,0,1,0
1,1,0,0,0,0,1,0,0,1,1
1,1,0,0,0,0,1,1,0,0,1
1,1,0,0,0,2,1,1,0,0,0
1,0,0,0,0,4,4,1,0,0,0
1,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,6,2,0,1,0,1
1,0,0,0,0,1,2,0,0,1,1
1,0,0,0,0,4,2,1,0,0,0
1,1,0,0,0,0,15,0,0,1,1
1,1,0,0,1,0,1,0,0,1,0
1,0,0,0,0,3,1,1,0,0,0
0,0,0,0,0,8,45,1,0,0,0
1,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,0,34,0,0,1,0
0,0,0,0,0,1,0,1,0,0,1
0,0,0,0,0,0,2,0,0,1,0
1,1,0,0,0,4,4,0,1,0,1
1,1,0,0,0,0,2,0,0,1,1
1,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,1,1,1,0,0,1
0,0,0,0,0,1,13,1,0,0,1
1,1,0,0,0,11,118,1,0,0,0
1,0,0,0,0,1,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,1,1,0,0,1,0
1,1,0,0,0,3,0,1,0,0,1
1,0,0,0,1,1,9,0,0,1,0
1,0,0,0,0,0,57,1,0,0,0
0,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,1,21,1,0,0,1
1,0,0,0,0,7,1,1,0,0,0
1,0,0,0,0,1,0,1,0,0,0
1,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,9,1,1,0,0,1
1,0,0,0,0,3,0,1,0,0,0
1,1,0,0,0,1,0,1,0,0,0
1,1,0,0,0,1,1,1,0,0,1
1,0,0,0,0,6,1,1,0,0,0
1,1,0,0,0,5,4,0,1,0,1
0,0,0,0,0,11,5,0,1,0,0
1,1,0,0,2,3,0,0,0,1,1
1,1,1,0,3,2,27,0,0,1,1
0,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,0,13,1,0,0,1
1,0,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,0,0,1,0,1
1,1,0,0,0,0,0,0,0,1,1
1,1,0,0,0,8,1,1,0,0,1
1,1,0,0,0,3,19,1,0,0,0
1,1,0,0,0,10,117,1,0,0,1
1,0,0,0,0,1,1,1,0,0,1
0,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,0,2,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,9,1,0,1,0,0
1,0,0,2,2,16,6,1,0,0,0
1,0,0,0,0,1,-1,1,0,0,0
0,0,0,0,0,2,16,1,0,0,1
1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,6,0,1,0,0,0
1,0,0,0,0,2,148,1,0,0,0
1,0,2,2,0,4,1,0,0,1,0
1,0,3,0,0,6,26,1,0,0,1
1,0,0,0,1,11,0,1,0,0,0
1,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,1,0,0,1,0,0
1,1,0,0,0,11,2,1,0,0,0
0,0,0,0,0,1,0,0,0,1,1
1,1,0,0,0,26,167,0,1,0,0
1,1,0,0,0,2,6,0,1,0,0
1,0,0,0,0,0,-1,1,0,0,1
1,0,0,0,0,1,0,0,1,0,1
1,0,0,1,0,3,0,0,0,1,0
1,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,1,1,0,0,1
1,1,0,0,0,1,8,1,0,0,0
1,0,0,0,0,4,60,0,0,1,1
1,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,2,0,0,1,0,1
1,0,0,0,0,0,1,0,0,1,1
1,0,0,0,0,3,1,0,1,0,0
1,1,0,0,0,1,57,1,0,0,0
1,0,0,0,2,8,0,1,0,0,0
1,0,0,0,0,7,0,0,0,1,0
1,0,0,0,0,1,2,1,0,0,1
1,1,0,0,0,1,3,1,0,0,1
1,0,0,0,0,0,1,0,0,1,1
0,1,0,0,0,28,117,0,1,0,0
0,1,0,0,0,0,1,0,1,0,1
1,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,4,1,1,0,0,0
1,0,0,0,0,1,0,0,1,0,1
1,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,0,1,0,0,1
1,0,0,2,0,7,1,1,0,0,0
1,1,0,0,0,2,83,0,1,0,0
0,0,0,0,0,2,1,0,0,1,0
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,8,2,1,0,0,0
1,1,0,0,0,14,0,0,1,0,0
1,1,0,0,0,2,2,0,1,0,1
1,0,0,0,1,2,10,0,0,1,0
1,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,4,11,0,1,0,0,0
1,0,0,0,0,0,22,0,0,1,0
1,0,0,0,0,6,80,1,0,0,0
1,0,0,0,0,2,2,1,0,0,0
1,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,2,2,0,1,0,1
1,1,0,0,0,3,17,0,0,1,0
1,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,32,0,0,1,1
1,0,0,0,0,6,194,1,0,0,0
1,0,2,0,1,8,4,1,0,0,0
1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,3,5,0,0,1,0
1,0,0,0,0,0,-1,0,1,0,1
1,1,0,0,0,3,0,0,1,0,1
1,0,2,0,0,8,2,1,0,0,0
1,1,0,0,0,2,0,1,0,0,0
1,0,0,0,0,3,5,1,0,0,0
1,0,0,0,0,0,-1,1,0,0,0
0,1,0,0,0,1,1,0,1,0,1
1,0,0,0,0,2,12,1,0,0,1
1,1,0,0,0,0,5,0,0,1,1
1,1,0,0,0,2,0,1,0,0,1
1,0,1,5,0,8,15,1,0,0,1
1,0,0,0,0,0,1,0,0,1,0
1,1,0,0,0,8,4,0,1,0,0
1,1,0,0,0,1,51,1,0,0,1
1,1,0,0,0,5,1,1,0,0,0
1,0,0,0,0,1,0,0,1,0,1
1,1,0,0,0,2,0,1,0,0,0
1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,2,0,0,0,1,0
1,1,0,0,0,1,28,1,0,0,0
1,0,0,0,0,7,1,0,1,0,1
0,1,0,0,0,9,26,1,0,0,0
1,1,0,0,0,1,-1,0,1,0,1
1,0,1,0,0,12,1,1,0,0,1
1,0,0,0,1,1,0,0,0,1,0
0,1,0,0,0,6,30,1,0,0,0
1,0,0,0,0,2,0,1,0,0,1
1,0,0,0,2,3,0,1,0,0,0
1,0,1,0,0,1,14,0,0,1,0
1,0,0,3,0,19,1,1,0,0,0
1,0,0,0,0,2,31,1,0,0,1
1,0,0,0,0,7,0,1,0,0,0
1,0,0,1,1,8,14,1,0,0,0
1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,4,1,1,0,0,1
0,1,0,0,2,1,0,0,0,1,1
1,0,0,0,0,2,0,1,0,0,0
1,0,0,0,0,11,531,1,0,0,0
1,0,0,0,0,3,11,1,0,0,0
1,1,0,0,0,3,1,1,0,0,1
1,1,0,0,0,13,18,1,0,0,0
1,0,0,0,0,2,0,1,0,0,0
0,1,0,0,0,0,6,0,1,0,0
1,1,0,0,0,1,1,1,0,0,1
1,0,0,5,1,27,0,1,0,0,0
1,0,0,0,0,7,1,1,0,0,1
0,1,0,0,0,4,0,1,0,0,0
1,1,0,0,0,1,62,1,0,0,1
1,0,0,1,0,2,21,0,0,1,0
1,0,0,0,0,4,1,1,0,0,0
1,1,0,0,0,1,1,1,0,0,1
0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,2,7,0,0,1,0
0,0,0,0,0,2,176,1,0,0,0
1,0,0,0,0,8,43,1,0,0,0
1,0,0,0,0,1,0,1,0,0,1
1,0,0,0,0,11,0,1,0,0,0
1,1,0,0,0,1,15,0,1,0,1
1,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,4,1,0,1,0,1
1,1,0,0,0,0,0,1,0,0,1
1,1,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,3,2,1,0,0,0
0,1,0,0,0,0,1,0,0,1,0
0,0,0,0,0,2,1,1,0,0,1
1,0,0,0,0,2,7,1,0,0,1
0,0,0,0,0,0,0,1,0,0,1
